Geo Code,Geo Name,Line Number
"4805026","Drumheller",155045
"4805031","Starland County",157292
"4805034","Delia",159539
"4805036","Munson",161786
"4805038","Morrin",164033
"4805041","Kneehill County",166280
"4805042","Carbon",168527
"4805044","Acme",170774
"4805046","Linden",173021
"4805048","Three Hills",175268
"4805049","Trochu",177515
"4805802","Siksika 146",179762
"4806001","Foothills No. 31",182009
"4806006","High River",184256
"4806008","Longview",186503
"4806009","Turner Valley",188750
"4806011","Black Diamond",190997
"4806012","Okotoks",193244
"4806014","Rocky View County",195491
"4806016","Calgary",197738
"4806017","Chestermere",199985
"4806019","Cochrane",202232
"4806021","Airdrie",204479
"4806022","Irricana",206726
"4806024","Beiseker",208973
"4806026","Crossfield",211220
"4806028","Mountain View County",213467
"4806029","Carstairs",215714
"4806031","Cremona",217961
"4806032","Didsbury",220208
"4806034","Olds",222455
"4806036","Sundre",224702
"4806803","Eden Valley 216",226949
"4806804","Tsuu T'ina Nation 145 (Sarcee 145)",229196
"4807001","Provost No. 52",231443
"4807002","Provost",233690
"4807004","Czar",235937
"4807006","Hughenden",238184
"4807008","Amisk",240431
"4807011","Paintearth County No. 18",242678
"4807012","Coronation",244925
"4807014","Castor",247172
"4807016","Halkirk",249419
"4807019","Stettler County No. 6",251666
"4807021","Big Valley",253913
"4807022","Gadsby",256160
"4807024","Botha",258407
"4807026","Stettler",260654
"4807027","White Sands",262901
"4807028","Rochon Sands",265148
"4807029","Donalda",267395
"4807031","Flagstaff County",269642
"4807032","Alliance",271889
"4807036","Forestburg",274136
"4807038","Heisler",276383
"4807039","Daysland",278630
"4807042","Killam",280877
"4807044","Sedgewick",283124
"4807046","Lougheed",285371
"4807048","Hardisty",287618
"4807049","Wainwright No. 61",289865
"4807051","Chauvin",292112
"4807052","Edgerton",294359
"4807054","Wainwright",296606
"4807056","Irma",298853
"4808001","Red Deer County",301100
"4808002","Elnora",303347
"4808004","Delburne",305594
"4808005","Jarvis Bay",307841
"4808006","Bowden",310088
"4808008","Innisfail",312335
"4808009","Penhold",314582
"4808011","Red Deer",316829
"4808012","Sylvan Lake",319076
"4808013","Norglenwold",321323
"4808022","Lacombe County",323570
"4808023","Birchcliff",325817
"4808024","Eckville",328064
"4808025","Half Moon Bay",330311
"4808026","Bentley",332558
"4808027","Sunbreaker Cove",334805
"4808028","Gull Lake",337052
"4808029","Blackfalds",339299
"4808031","Lacombe",341546
"4808032","Clive",343793
"4808034","Alix",346040
"4808038","Ponoka County",348287
"4808039","Ponoka",350534
"4808042","Parkland Beach",352781
"4808044","Rimbey",355028
"4808811","Samson 137",357275
"4808812","Samson 137A",359522
"4808813","Montana 139",361769
"4809002","Clearwater County",364016
"4809005","Burnstick Lake",366263
"4809010","Caroline",368510
"4809015","Rocky Mountain House",370757
"4809806","O'Chiese 203",373004
"4809809","Sunchild 202",375251
"4809810","Big Horn 144A",377498
"4810001","Camrose County",379745
"4810002","Bashaw",381992
"4810003","Rosalind",384239
"4810004","Ferintosh",386486
"4810006","Edberg",388733
"4810009","Bawlf",390980
"4810011","Camrose",393227
"4810012","Bittern Lake",395474
"4810014","Hay Lakes",397721
"4810016","Beaver County",399968
"4810018","Tofield",402215
"4810019","Ryley",404462
"4810021","Holden",406709
"4810022","Viking",408956
"4810026","Minburn County No. 27",411203
"4810028","Vegreville",413450
"4810031","Innisfree",415697
"4810034","Mannville",417944
"4810036","Vermilion River County",420191
"4810038","Paradise Valley",422438
"4810039","Lloydminster (Part)",424685
"4810041","Kitscoty",426932
"4810042","Vermilion",429179
"4810044","Marwayne",431426
"4810046","Dewberry",433673
"4810048","Two Hills County No. 21",435920
"4810051","Myrnam",438167
"4810052","Two Hills",440414
"4810056","Willingdon",442661
"4810058","Lamont County",444908
"4810059","Andrew",447155
"4810061","Mundare",449402
"4810062","Chipman",451649
"4810064","Lamont",453896
"4810066","Bruderheim",456143
"4810068","Improvement District No. 13 Elk Island",458390
"4810805","Makaoo (Part) 120",460637
"4811001","Wetaskiwin County No. 10",462884
"4811002","Wetaskiwin",465131
"4811003","Argentia Beach",467378
"4811004","Grandview",469625
"4811005","Poplar Bay",471872
"4811006","Crystal Springs",474119
"4811007","Norris Beach",476366
"4811008","Ma-Me-O Beach",478613
"4811009","Silver Beach",480860
"4811011","Millet",483107
"4811012","Leduc County",485354
"4811013","Beaumont",487601
"4811016","Leduc",489848
"4811018","Devon",492095
"4811019","Calmar",494342
"4811020","Sundance Beach",496589
"4811021","Thorsby",498836
"4811022","Itaska Beach",501083
"4811023","Golden Days",503330
"4811024","Warburg",505577
"4811026","Breton",507824
"4811031","Drayton Valley",510071
"4811032","Brazeau County",512318
"4811034","Parkland County",514565
"4811038","Seba Beach",516812
"4811039","Betula Beach",519059
"4811041","Point Alison",521306
"4811042","Lakeview",523553
"4811044","Kapasiwin",525800
"4811045","Wabamun",528047
"4811046","Spring Lake",530294
"4811048","Stony Plain",532541
"4811049","Spruce Grove",534788
"4811052","Strathcona County",537035
"4811056","Fort Saskatchewan",539282
"4811059","Sturgeon County",541529
"4811061","Edmonton",543776
"4811062","St. Albert",546023
"4811064","Gibbons",548270
"4811065","Redwater",550517
"4811066","Bon Accord",552764
"4811068","Morinville",555011
"4811069","Legal",557258
"4811801","Ermineskin 138",559505
"4811802","Pigeon Lake 138A",561752
"4811803","Louis Bull 138B",563999
"4811804","Stony Plain 135",566246
"4811805","Alexander 134",568493
"4811806","Wabamun 133A",570740
"4811807","Wabamun 133B",572987
"4812002","Cold Lake",575234
"4812004","Bonnyville No. 87",577481
"4812009","Bonnyville",579728
"4812011","Bonnyville Beach",581975
"4812012","Glendon",584222
"4812013","Pelican Narrows",586469
"4812014","St. Paul County No. 19",588716
"4812016","Elk Point",590963
"4812018","St. Paul",593210
"4812020","Horseshoe Bay",595457
"4812022","Smoky Lake County",597704
"4812024","Vilna",599951
"4812026","Waskatenau",602198
"4812029","Smoky Lake",604445
"4812037","Lac la Biche County",606692
"4812038","Improvement District No. 349",608939
"4812802","Unipouheos 121",611186
"4812804","Puskiakiwenin 122",613433
"4812806","Saddle Lake 125",615680
"4812808","White Fish Lake 128",617927
"4812810","Cold Lake 149",620174
"4812811","Kehewin 123",622421
"4812813","Cold Lake 149A",624668
"4812815","Cold Lake 149B",626915
"4812828","Beaver Lake 131",629162
"4812840","Heart Lake 167",631409
"4813001","Lac Ste. Anne County",633656
"4813002","Mayerthorpe",635903
"4813003","Nakamun Park",638150
"4813005","Val Quentin",640397
"4813006","West Cove",642644
"4813007","Yellowstone",644891
"4813008","Ross Haven",647138
"4813009","Castle Island",649385
"4813010","Silver Sands",651632
"4813011","Sunset Point",653879
"4813012","Alberta Beach",656126
"4813013","Birch Cove",658373
"4813014","Onoway",660620
"4813015","South View",662867
"4813016","Sandy Beach",665114
"4813017","Sunrise Beach",667361
"4813018","Barrhead County No. 11",669608
"4813019","Barrhead",671855
"4813028","Westlock County",674102
"4813029","Woodlands County",676349
"4813030","Whitecourt",678596
"4813031","Westlock",680843
"4813032","Clyde",683090
"4813033","Larkspur",685337
"4813036","Thorhild County",687584
"4813044","Athabasca County",689831
"4813045","Mewatha Beach",692078
"4813046","Boyle",694325
"4813047","Sunset Beach",696572
"4813048","Athabasca",698819
"4813049","Island Lake",701066
"4813051","Island Lake South",703313
"4813053","Bondiss",705560
"4813055","South Baptiste",707807
"4813057","West Baptiste",710054
"4813061","Whispering Hills",712301
"4813811","Alexis 133",714548
"4814003","Yellowhead County",716795
"4814019","Hinton",719042
"4814024","Edson",721289
"4814028","Improvement District No. 25 Willmore Wilderness",723536
"4815007","Crowsnest Pass",725783
"4815013","Kananaskis",728030
"4815015","Bighorn No. 8",730277
"4815023","Canmore",732524
"4815027","Ghost Lake",734771
"4815030","Waiparous",737018
"4815032","Improvement District No. 9 Banff",739265
"4815033","Jasper",741512
"4815035","Banff",743759
"4815037","Improvement District No. 12 Jasper Park",746006
"4815045","Ranchland No. 66",748253
"4815802","Stoney 142, 143, 144",750500
"4816037","Wood Buffalo",752747
"4816051","Improvement District No. 24 Wood Buffalo",754994
"4816817","Janvier 194",757241
"4816821","Gregoire Lake 176",759488
"4816822","Gregoire Lake 176A",761735
"4816831","Chipewyan 201A",763982
"4816849","Old Fort 217",766229
"4816850","Allison Bay 219",768476
"4816852","Dog Head 218",770723
"4816859","Fort Mackay",772970
"4816860","Thebathi 196",775217
"4816861","Thabacha Náre 196A",777464
"4817021","High Prairie",779711
"4817024","Swan Hills",781958
"4817026","Northern Sunrise County",784205
"4817027","Big Lakes County",786452
"4817029","Slave Lake",788699
"4817031","Opportunity No. 17",790946
"4817033","Lesser Slave River No.124",793193
"4817039","Nampa",795440
"4817062","Clear Hills",797687
"4817064","Hines Creek",799934
"4817076","Northern Lights County",802181
"4817078","Manning",804428
"4817093","High Level",806675
"4817095","Mackenzie County",808922
"4817097","Rainbow Lake",811169
"4817817","Jean Baptiste Gambler 183",813416
"4817818","Wabasca 166",815663
"4817819","Wabasca 166A",817910
"4817821","Wabasca 166B",820157
"4817822","Wabasca 166C",822404
"4817823","Wabasca 166D",824651
"4817824","Utikoomak Lake 155",826898
"4817825","Clear Hills 152C",829145
"4817827","Utikoomak Lake 155A",831392
"4817828","Drift Pile River 150",833639
"4817829","Sucker Creek 150A",835886
"4817830","Kapawe'no First Nation (Pakashan 150D)",838133
"4817831","Swan River 150E",840380
"4817832","Sawridge 150G",842627
"4817833","Sawridge 150H",844874
"4817835","Fox Lake 162",847121
"4817836","Kapawe'no First Nation (Freeman 150B)",849368
"4817837","John d'Or Prairie 215",851615
"4817838","Tall Cree 173",853862
"4817840","Tall Cree 173A",856109
"4817841","Beaver Ranch 163",858356
"4817842","Boyer 164",860603
"4817843","Child Lake 164A",862850
"4817845","Hay Lake 209",865097
"4817848","Bushe River 207",867344
"4817849","Upper Hay River 212",869591
"4817853","Little Buffalo",871838
"4817854","Carcajou 187",874085
"4817855","Desmarais",876332
"4817856","Woodland Cree 226",878579
"4817857","Woodland Cree 228",880826
"4817859","Fort Vermilion 173B",883073
"4817860","Loon Lake 235",885320
"4818002","Fox Creek",887567
"4818005","Grande Cache",889814
"4818015","Greenview No. 16",892061
"4818018","Valleyview",894308
"4818816","Sturgeon Lake 154",896555
"4818818","Sturgeon Lake 154A",898802
"4819006","Grande Prairie County No. 1",901049
"4819008","Hythe",903296
"4819009","Beaverlodge",905543
"4819011","Wembley",907790
"4819012","Grande Prairie",910037
"4819014","Sexsmith",912284
"4819038","Peace River",914531
"4819041","Smoky River No. 130",916778
"4819042","McLennan",919025
"4819044","Donnelly",921272
"4819046","Falher",923519
"4819048","Girouxville",925766
"4819049","Birch Hills County",928013
"4819054","Spirit River No. 133",930260
"4819056","Rycroft",932507
"4819058","Spirit River",934754
"4819059","Saddle Hills County",937001
"4819066","Fairview No. 136",939248
"4819068","Fairview",941495
"4819071","Peace No. 135",943742
"4819072","Berwyn",945989
"4819074","Grimshaw",948236
"4819815","Horse Lakes 152B",950483
"4819826","Duncan's 151A",952730
