wave,regressor,coefficient,se,p.value,sds,type,CI025,CI975,t.value
2,interaction_popdensity_cma,-0.0570864399250281,0.274322135693023,0.835746675283588,,OLS,-0.594757825883352,0.480584946033296,-0.208100012712463
2,interaction_popdensity_ca,2.36131191787218,4.75679021176989,0.621139527346103,,OLS,-6.96199689719681,11.6846207329412,0.49640867323295
2,interaction_popdensity_strong,-1.84967342087176,0.750751207664118,0.016173082845797,,OLS,-3.32114578789343,-0.378201053850089,-2.46376349713352
2,interaction_popdensity_moderate,0.901586739691527,2.263583756492,0.691603854276852,,OLS,-3.53503742303279,5.33821090241585,0.398300587334469
2,interaction_popdensity_weak,-5.75944109842566,3.70230159488745,0.124240761190576,,OLS,-13.0159522244051,1.49707002755375,-1.5556380134938
2,interaction_popdensity_none,-2478.49439072551,3002.28381034656,0.411832450950404,,OLS,-8362.97065900476,3405.98187755374,-0.825536340763007
2,previous_wave_incidence,0.496143330038562,0.445518996959369,0.269193876557346,,OLS,-0.377073904001801,1.36936056407893,1.11363002122177
2,interaction_vaccination_20_to_49,-1.10386557092748,1.37172870085788,0.423664435014659,,OLS,-3.79245382460891,1.58472268275396,-0.804725869070993
2,interaction_vaccination_50_to_64,2.8880331639738,3.37360296182547,0.394840193719766,,OLS,-3.72422864120412,9.50029496915172,0.85606788844265
2,interaction_vaccination_65_plus,0.355151711537573,2.55137315664169,0.889686026612746,,OLS,-4.64553967548013,5.35584309855528,0.139200222677364
3,EIs,-57.6488124218896,20.5187135810426,0.00496073521014485,0.501873055466389,Ridge,-97.8654910407332,-17.432133803046,
3,is_cma,5.61192281876477,1.22630983974051,4.73343465095835e-06,7.68100459095501,Ridge,3.20835553287338,8.01549010465616,
3,is_ca,-8.71060454229077,1.6716268191662,1.87972584052738e-07,6.08944314078094,Ridge,-11.9869931078565,-5.43421597672501,
3,is_miz_strong,-3.3038923932552,0.855799668516961,0.00011311316084926,11.0729667280333,Ridge,-4.98125974354844,-1.62652504296196,
3,is_miz_moderate,-3.11677850550931,0.639321548895743,1.08734373943552e-06,15.5229228651876,Ridge,-4.36984874134496,-1.86370826967365,
3,is_miz_weak,-5.49002646838391,1.1930752246493,4.19305853072957e-06,8.44637206147314,Ridge,-7.82845390869654,-3.15159902807127,
3,is_miz_none,-3.21672995227134,1.83474587025569,0.0795626804011189,5.51153162173164,Ridge,-6.81283185797249,0.379371953429809,
3,LTCHs,4.29598258232688,0.249249490083768,1.43376222013931e-66,35.2090859454051,Ridge,3.8074535817627,4.78451158289107,
3,PHU_pop_density,0.351639460403129,0.0148505348866708,5.99560472370794e-124,577.767033670361,Ridge,0.322532412025255,0.380746508781004,
3,group_0_to_4,0.0119032309451978,0.000305639712370565,0,23007.2871820625,Ridge,0.0113041771089515,0.0125022847814441,
3,group_5_to_19,0.00399340298436837,0.000101230997474189,0,69813.7233017338,Ridge,0.00379499022931896,0.00419181573941778,
3,group_20_to_49,0.00154035633578044,3.85539430328445e-05,0,181643.676959067,Ridge,0.00146479060743606,0.00161592206412481,
3,group_50_to_64,0.00318369788258007,8.3145100575494e-05,0,83413.0005610391,Ridge,0.00302073348545211,0.00334666227970804,
3,group_65_plus,0.00386100664560378,0.000110002903657034,6.94899269404599e-270,63469.4533303624,Ridge,0.00364540095443599,0.00407661233677156,
3,interaction_children_school_closures,0.00203187140366328,6.67488395935726e-05,1.59772674238934e-203,112417.640400366,Ridge,0.00190104367805988,0.00216269912926668,
3,interaction_popdensity_cma,0.0122946320151401,0.00162614037774251,4.01147759357848e-14,5840.85632296625,Ridge,0.00910739687476478,0.0154818671555154,
3,interaction_popdensity_ca,-0.178869652289991,0.0620985660129115,0.0039715179679689,156.016379475842,Ridge,-0.300582841675297,-0.0571564629046842,
3,interaction_popdensity_strong,-0.0131635518752884,0.00891516141603613,0.139800205794347,1069.71285081201,Ridge,-0.0306372682507193,0.00431016450014238,
3,interaction_popdensity_moderate,-0.0443490111339847,0.0249137578105968,0.0750593939494931,378.511566714285,Ridge,-0.0931799764427545,0.00448195417478511,
3,interaction_popdensity_weak,0.0946624749486229,0.0888723475910933,0.286807577740666,116.575382908777,Ridge,-0.07952732632992,0.268852276227166,
3,interaction_popdensity_none,-60.2988244667896,39.8742309763561,0.13047653414911,0.254021080314939,Ridge,-138.452317180448,17.8546682468683,
3,previous_wave_incidence,0.0198885025319286,0.000532126266082549,9.76010181614941e-306,13705.4919689825,Ridge,0.0188455350504068,0.0209314700134504,
3,interaction_vaccination_0_to_4,0.00810962747203829,0.00020756664785532,0,33499.0420141756,Ridge,0.00770279684224186,0.00851645810183471,
3,interaction_vaccination_5_to_19,0.00270418048482768,6.87731839700761e-05,0,102080.641974895,Ridge,0.00256938504424633,0.00283897592540903,
3,interaction_vaccination_20_to_49,0.00103978372629857,2.61798432487137e-05,0,266286.748526871,Ridge,0.000988471233531092,0.00109109621906605,
3,interaction_vaccination_50_to_64,0.00212777907582756,5.64290253793554e-05,0,122871.313211969,Ridge,0.00201717818608402,0.00223837996557109,
3,interaction_vaccination_65_plus,0.00254773261462134,7.44811889673311e-05,1.94285951364942e-256,94261.1646379049,Ridge,0.00240174948424537,0.00269371574499731,
3,(Intercept),-763.585626355714,1165.32682490699,0.514138001415256,,OLS,-3047.62620317341,1520.45495046198,-0.65525448315039
3,EIs,214.21946688562,698.967474113753,0.760016151190397,,OLS,-1155.75678237734,1584.19571614858,0.306479878991846
3,is_cma,-61.5820220926841,54.5403113929575,0.262143728526025,,OLS,-168.481032422881,45.3169882375126,-1.12911020344185
3,is_ca,31.7560275716158,55.4063448471261,0.56811305105959,,OLS,-76.8404083287514,140.352463471983,0.573147852637367
3,is_miz_strong,-40.2094541472391,51.394238466121,0.436249003694533,,OLS,-140.942161540836,60.523253246358,-0.782372797949815
3,is_miz_moderate,26.7156408435955,30.011379057523,0.375971565036762,,OLS,-32.1066621091496,85.5379437963405,0.89018371306395
3,is_miz_weak,3.84204575020567,34.0485982136105,0.910433152247774,,OLS,-62.8932067484709,70.5772982488822,0.112840056618538
3,is_miz_none,-36.8921360395164,71.3956383226155,0.606736813973385,,OLS,-176.827587151843,103.04331507281,-0.516728149033585
3,LTCHs,16.3885336253202,17.7409381973671,0.358316827425167,,OLS,-18.3837052415193,51.1607724921597,0.923769275502711
3,PHU_pop_density,0.626086188144743,0.985572790829707,0.527033408288027,,OLS,-1.30563648188148,2.55780885817097,0.63525108847381
3,group_0_to_4,-3.56731288919572,4.8932909231225,0.46806582388454,,OLS,-13.1581630985158,6.02353732012438,-0.729021213993006
3,group_5_to_19,0.828656458623897,1.97138003653882,0.675334140995645,,OLS,-3.03524841299218,4.69256133023998,0.420343334752838
3,group_20_to_49,-1.01121241146889,0.410856030942638,0.0159439650541657,,OLS,-1.81649023211646,-0.205934590821314,-2.46123297532917
3,group_50_to_64,5.58896405468367,1.76998362719676,0.00222634863864223,,OLS,2.11979614537803,9.05813196398932,3.1576360192299
3,group_65_plus,-4.56881994690564,1.13152421005024,0.000120754013170324,,OLS,-6.78660739860411,-2.35103249520718,-4.03775713000679
3,interaction_children_school_closures,-0.0226798662757732,0.0129461897703939,0.0835371582976848,,OLS,-0.0480543982257452,0.00269466567419886,-1.7518564672703
3,interaction_popdensity_cma,-0.485321267490798,0.0902673349848943,7.00132643998342e-07,,OLS,-0.662245244061191,-0.308397290920405,-5.37648826756671
3,interaction_popdensity_ca,-3.46560500899414,3.02213343822767,0.25482371971663,,OLS,-9.38898654792038,2.45777652993209,-1.14674122762314
3,interaction_popdensity_strong,-0.033743052903053,0.492964470546533,0.945594648023389,,OLS,-0.999953415174259,0.932467309368153,-0.0684492593667921
3,interaction_popdensity_moderate,-0.111759029233482,1.36942505971849,0.935155574832965,,OLS,-2.79583214628173,2.57231408781476,-0.0816101826385854
3,interaction_popdensity_weak,3.9384354959368,2.37671939771087,0.101323003605123,,OLS,-0.719934523576511,8.59680551545011,1.65708896882404
3,interaction_popdensity_none,1076.5587834431,1491.89417880436,0.47258977945856,,OLS,-1847.55380701346,4000.67137389965,0.721605324786423
3,previous_wave_incidence,0.443332586542652,0.0778070841505257,1.84433527959386e-07,,OLS,0.290830701607621,0.595834471477682,5.69784347251697
3,interaction_vaccination_0_to_4,2.38696779830381,3.28196033692635,0.469114006475735,,OLS,-4.04567446207184,8.81961005867947,0.727299404397822
3,interaction_vaccination_5_to_19,-0.470873773700112,1.32324171076485,0.722867760782184,,OLS,-3.06442752679922,2.122679979399,-0.355848647960122
3,interaction_vaccination_20_to_49,0.70310879840174,0.272142285052884,0.0115511786711264,,OLS,0.169709919698087,1.23650767710539,2.58360731506722
3,interaction_vaccination_50_to_64,-3.79292685212437,1.18500358235699,0.00195043250163681,,OLS,-6.11553387354407,-1.47031983070466,-3.20077247748076
3,interaction_vaccination_65_plus,3.03701422443775,0.758091313744457,0.000135072169211541,,OLS,1.55115524949861,4.52287319937688,4.00613246633438
4,EIs,275.871822586285,193.609076379656,0.154188723376614,0.190692517849118,Ridge,-103.601967117842,655.345612290411,
4,is_cma,28.9699605093301,4.17475074841674,3.93972299891587e-12,7.68100459095501,Ridge,20.7874490424333,37.1524719762269,
4,is_ca,16.7936009319334,5.75598672467189,0.00352749480103721,6.08944314078094,Ridge,5.51186695157645,28.0753349122903,
4,is_miz_strong,5.31421671912096,2.51339088264385,0.0344844100248111,11.0729667280333,Ridge,0.387970589139005,10.2404628491029,
4,is_miz_moderate,3.36231472076794,2.1101623150527,0.111072388782644,15.5229228651876,Ridge,-0.773603416735343,7.49823285827123,
4,is_miz_weak,9.37190108183387,4.22736564539008,0.0266258163049933,8.44637206147314,Ridge,1.08626441686931,17.6575377467984,
4,is_miz_none,-1.73477269404208,6.14854488124645,0.777833389423763,5.51153162173164,Ridge,-13.7859206612851,10.316375273201,
4,LTCHs,0.117200660505074,0.815729910071998,0.885756469030188,35.2090859454051,Ridge,-1.48162996323604,1.71603128424619,
4,PHU_pop_density,0.166187631837814,0.0461481661292637,0.00031678199258306,577.767033670361,Ridge,0.0757372262244571,0.256638037451171,
4,group_0_to_4,0.0156760941045869,0.000638376433745266,3.71409203919126e-133,23007.2871820625,Ridge,0.0144248762944462,0.0169273119147276,
4,group_5_to_19,0.00447493302194596,0.000211246803406559,1.3576138073996e-99,69813.7233017338,Ridge,0.0040608892872691,0.00488897675662282,
4,group_20_to_49,0.00166212871769302,7.60424845631463e-05,6.53894409170793e-106,181643.676959067,Ridge,0.00151308544794926,0.00181117198743679,
4,group_50_to_64,0.00320634130075693,0.000158707590097295,9.2458280258146e-91,83413.0005610391,Ridge,0.00289527442416623,0.00351740817734763,
4,group_65_plus,0.00361827240518034,0.000221403863862324,4.92676079824841e-60,63469.4533303624,Ridge,0.00318432083201019,0.0040522239783505,
4,interaction_popdensity_cma,0.0415819863123358,0.00573630066403204,4.20106996965514e-13,5840.85632296625,Ridge,0.030338837010833,0.0528251356138386,
4,interaction_popdensity_ca,0.235560766350342,0.193362111624998,0.223134143873189,156.016379475842,Ridge,-0.143428972434654,0.614550505135338,
4,interaction_popdensity_strong,0.00393721001121982,0.0279325572193452,0.887906159343345,1069.71285081201,Ridge,-0.0508106021386967,0.0586850221611363,
4,interaction_popdensity_moderate,0.13298395466487,0.0742860788177586,0.0734282198214117,378.511566714285,Ridge,-0.0126167598179369,0.278584669147677,
4,interaction_popdensity_weak,-0.32819124168776,0.321463051351199,0.307287650685054,116.575382908777,Ridge,-0.958258822336111,0.301876338960591,
4,interaction_popdensity_none,-20.906643640971,133.905625070959,0.875930796626911,0.254021080314939,Ridge,-283.361668780051,241.548381498109,
4,previous_wave_incidence,0.0260208675024294,0.00192787845437072,1.62540020182184e-41,10383.6404734837,Ridge,0.0222422257318628,0.029799509272996,
4,interaction_vaccination_0_to_4,0.00907395244122134,0.000371540225636394,9.85787488516991e-132,37884.8149901425,Ridge,0.00834573359897401,0.00980217128346867,
4,interaction_vaccination_5_to_19,0.00256102933856375,0.000125279589637083,7.00418057876443e-93,115351.243785143,Ridge,0.00231548134287507,0.00280657733425243,
4,interaction_vaccination_20_to_49,0.000951306958409636,4.51961063096728e-05,2.36394355724444e-98,300682.700243452,Ridge,0.000862722590042678,0.0010398913267766,
4,interaction_vaccination_50_to_64,0.00181798149771593,9.55792867041722e-05,1.15017649583628e-80,138374.621746544,Ridge,0.00163064609577575,0.0020053168996561,
4,interaction_vaccination_65_plus,0.00204442169332081,0.000135059577878494,9.20724379265049e-52,105733.787568183,Ridge,0.00177970492067896,0.00230913846596266,
4,(Intercept),-6607.99526615051,2335.05665055819,0.00583797006781922,,OLS,-11184.7063012446,-2031.28423105645,-2.82990790162238
4,EIs,2861.30029813131,1151.21012182182,0.014945243672072,,OLS,604.928459360538,5117.67213690207,2.48547180388166
4,is_cma,-2.21918946594221,43.3293965041738,0.95927589041646,,OLS,-87.1448066141229,82.7064276822385,-0.0512167176325302
4,is_ca,151.215908449484,49.0756947676324,0.00279617466667604,,OLS,55.0275467049246,247.404270194044,3.08127901531447
4,is_miz_strong,11.196464810175,47.3643711926259,0.813712435356887,,OLS,-81.6377027273718,104.030632347722,0.236390023307607
4,is_miz_moderate,-48.1810881324143,25.9278443932315,0.0666750073841768,,OLS,-98.9996631431479,2.63748687831935,-1.85827589064798
4,is_miz_weak,36.4154817066794,27.9967672538391,0.196959854774652,,OLS,-18.4581821108452,91.289145524204,1.30070309105727
4,is_miz_none,-111.260807409817,60.9829660131284,0.0716813230039394,,OLS,-230.787420795548,8.26580597591497,-1.82445713424081
4,LTCHs,14.6284020555643,15.2605711885753,0.340556887088988,,OLS,-15.2823174740434,44.5391215851719,0.958575001865962
4,PHU_pop_density,1.99548214101038,0.850208071808241,0.0213046986756128,,OLS,0.329074320266229,3.66188996175453,2.3470515126566
4,group_0_to_4,18.898974602592,5.14342681096018,0.000421334936163381,,OLS,8.81785805311005,28.980091152074,3.67439360900791
4,group_5_to_19,-2.87688399595195,1.95264876454778,0.144446186939515,,OLS,-6.7040755744656,0.950307582561699,-1.47332385024104
4,group_20_to_49,-1.62986795672736,0.404488812638875,0.000123304293441391,,OLS,-2.42266602949956,-0.837069883955168,-4.02945126243207
4,group_50_to_64,2.3232971843695,1.9074353224731,0.226667001777642,,OLS,-1.41527604767778,6.06187041641678,1.21802147469787
4,group_65_plus,-2.16279283010297,1.24106308709251,0.0850908386146747,,OLS,-4.5952764808043,0.269690820598357,-1.74269370557933
4,interaction_popdensity_cma,0.108480820514536,0.0624541002382156,0.0861024685363878,,OLS,-0.0139292159523667,0.230890856981438,1.73696875146328
4,interaction_popdensity_ca,-0.0870772409052639,2.74594327144688,0.974778470695678,,OLS,-5.46912605294114,5.29497157113061,-0.0317112308221072
4,interaction_popdensity_strong,-1.01287818548231,0.43598068102756,0.022614614156675,,OLS,-1.86740032029633,-0.158356050668293,-2.32321804510939
4,interaction_popdensity_moderate,2.97249556087196,1.16533352310932,0.012584487643954,,OLS,0.6884418555777,5.25654926616622,2.55076808649666
4,interaction_popdensity_weak,-2.789829460534,1.69620864161529,0.103804972110587,,OLS,-6.11439839809996,0.534739477031963,-1.64474427973511
4,interaction_popdensity_none,2290.7051071484,1304.08707626895,0.0826813755470004,,OLS,-265.305562338748,4846.71577663554,1.75655839923067
4,previous_wave_incidence,-0.00686997653018078,0.0835243288151322,0.9346449895037,,OLS,-0.17057766100784,0.156837707947478,-0.0822512030642758
4,interaction_vaccination_0_to_4,-10.8624040403879,3.11260484232191,0.00077649341437295,,OLS,-16.9631095313389,-4.761698549437,-3.48981145717325
4,interaction_vaccination_5_to_19,1.68447961137118,1.17088668151264,0.15401401823481,,OLS,-0.610458284393586,3.97941750713595,1.43863589702383
4,interaction_vaccination_20_to_49,0.937937481939858,0.239813286322445,0.000187098071054125,,OLS,0.467903440747867,1.40797152313185,3.91111558630968
4,interaction_vaccination_50_to_64,-1.37061498892559,1.13958908940255,0.232501608591551,,OLS,-3.60420960415458,0.862979626303403,-1.20272737048067
4,interaction_vaccination_65_plus,1.28011660444493,0.741676146141864,0.0880723427547948,,OLS,-0.173568641993125,2.73380185088298,1.72597785583908
