Geo Code,Geo Name,Line Number
"4619061","Jackhead 43",361769
"4619062","Dauphin River 48A",364016
"4619065","The Narrows 49",366263
"4619068","Crane River 51",368510
"4619069","Waterhen 45",370757
"4619070","Pine Creek 66A",373004
"4619071","Swan Lake 65C",375251
"4619072","Shoal River Indian Reserve 65A",377498
"4619075","Poplar River 16",379745
"4619077","Berens River 13",381992
"4619079","Pauingassi First Nation",384239
"4619082","Chemawawin 3",386486
"4620032","Mountain (South)",388733
"4620042","Swan Valley West",390980
"4620048","Swan River",393227
"4620051","Minitonas-Bowsman",395474
"4620055","Mountain (North)",397721
"4620066","Division No. 20, Unorganized, South Part",399968
"4620069","Division No. 20, Unorganized, North Part",402215
"4621025","Grand Rapids",404462
"4621027","Grand Rapids 33",406709
"4621029","Chemawawin 2",408956
"4621033","Opaskwayak Cree Nation 21A",411203
"4621034","Opaskwayak Cree Nation 21B",413450
"4621035","Opaskwayak Cree Nation 21C",415697
"4621040","Opaskwayak Cree Nation 21I",417944
"4621043","Opaskwayak Cree Nation 21E",420191
"4621045","The Pas",422438
"4621052","Kelsey",424685
"4621058","Moose Lake 31A",426932
"4621064","Flin Flon (Part)",429179
"4621071","Snow Lake",431426
"4621078","Division No. 21, Unorganized",433673
"4622017","Mystery Lake",435920
"4622026","Thompson",438167
"4622046","Division No. 22, Unorganized",440414
"4622048","Garden Hill First Nation",442661
"4622049","God's Lake 23",444908
"4622050","Oxford House 24",447155
"4622051","Cross Lake 19",449402
"4622052","Cross Lake 19A",451649
"4622055","God's River 86A",453896
"4622056","Red Sucker Lake 1976",456143
"4622058","Norway House 17",458390
"4622059","Nelson House 170",460637
"4622063","Split Lake (Part) 171",462884
"4622064","Ilford",465131
"4622065","York Landing",467378
"4622067","Cross Lake 19E",469625
"4622800","Wasagamack",471872
"4622801","St. Theresa Point",474119
"4622802","Mooseocoot",476366
"4623022","Gillam",478613
"4623025","Gillam",480860
"4623027","Fox Lake 2",483107
"4623034","Leaf Rapids",485354
"4623037","South Indian Lake",487601
"4623039","Granville Lake",489848
"4623047","Lynn Lake",492095
"4623056","Churchill",494342
"4623058","Churchill 1",496589
"4623060","Split Lake (Part) 171",498836
"4623062","Division No. 23, Unorganized",501083
"4623064","Pukatawagan 198",503330
"4623065","Brochet 197",505577
"4623067","Lac Brochet 197A",507824
"4623071","Shamattawa 1",510071
"4623800","Black Sturgeon",512318
