province,date,HR,cases
Northwest Territories,2021-05-26,Northwest Territories,0
Northwest Territories,2021-05-27,Northwest Territories,0
Northwest Territories,2021-05-28,Northwest Territories,0
Northwest Territories,2021-05-29,Northwest Territories,0
Northwest Territories,2021-05-30,Northwest Territories,0
Northwest Territories,2021-05-31,Northwest Territories,2
Northwest Territories,2021-06-01,Northwest Territories,-1
Northwest Territories,2021-06-02,Northwest Territories,0
Northwest Territories,2021-06-03,Northwest Territories,0
Northwest Territories,2021-06-04,Northwest Territories,0
Northwest Territories,2021-06-05,Northwest Territories,0
Northwest Territories,2021-06-06,Northwest Territories,0
Northwest Territories,2021-06-07,Northwest Territories,0
Northwest Territories,2021-06-08,Northwest Territories,0
Northwest Territories,2021-06-09,Northwest Territories,0
Northwest Territories,2021-06-10,Northwest Territories,0
Northwest Territories,2021-06-11,Northwest Territories,0
Northwest Territories,2021-06-12,Northwest Territories,0
Northwest Territories,2021-06-13,Northwest Territories,0
Northwest Territories,2021-06-14,Northwest Territories,0
Northwest Territories,2021-06-15,Northwest Territories,0
Northwest Territories,2021-06-16,Northwest Territories,0
Northwest Territories,2021-06-17,Northwest Territories,0
Northwest Territories,2021-06-18,Northwest Territories,0
Northwest Territories,2021-06-19,Northwest Territories,0
Northwest Territories,2021-06-20,Northwest Territories,0
Northwest Territories,2021-06-21,Northwest Territories,0
Northwest Territories,2021-06-22,Northwest Territories,0
Northwest Territories,2021-06-23,Northwest Territories,0
Northwest Territories,2021-06-24,Northwest Territories,0
Northwest Territories,2021-06-25,Northwest Territories,0
Northwest Territories,2021-06-26,Northwest Territories,0
Northwest Territories,2021-06-27,Northwest Territories,0
Northwest Territories,2021-06-28,Northwest Territories,0
Northwest Territories,2021-06-29,Northwest Territories,0
Northwest Territories,2021-06-30,Northwest Territories,0
Northwest Territories,2021-07-01,Northwest Territories,0
Northwest Territories,2021-07-02,Northwest Territories,0
Northwest Territories,2021-07-03,Northwest Territories,0
Northwest Territories,2021-07-04,Northwest Territories,0
