province,date,HR,cases
Nunavut,2021-11-20,Nunavut,0
Nunavut,2021-11-21,Nunavut,0
Nunavut,2021-11-22,Nunavut,0
Nunavut,2021-11-23,Nunavut,0
Nunavut,2021-11-24,Nunavut,0
Nunavut,2021-11-25,Nunavut,0
Nunavut,2021-11-26,Nunavut,0
Nunavut,2021-11-27,Nunavut,0
Nunavut,2021-11-28,Nunavut,0
Nunavut,2021-11-29,Nunavut,0
Nunavut,2021-11-30,Nunavut,0
Nunavut,2021-12-01,Nunavut,0
Nunavut,2021-12-02,Nunavut,0
Nunavut,2021-12-03,Nunavut,0
Nunavut,2021-12-04,Nunavut,0
Nunavut,2021-12-05,Nunavut,1
Nunavut,2021-12-06,Nunavut,0
Nunavut,2021-12-07,Nunavut,0
Nunavut,2021-12-08,Nunavut,1
Nunavut,2021-12-09,Nunavut,0
Nunavut,2021-12-10,Nunavut,0
Nunavut,2021-12-11,Nunavut,0
Nunavut,2021-12-12,Nunavut,0
Nunavut,2021-12-13,Nunavut,0
Nunavut,2021-12-14,Nunavut,0
Nunavut,2021-12-15,Nunavut,0
Nunavut,2021-12-16,Nunavut,0
Nunavut,2021-12-17,Nunavut,0
Nunavut,2021-12-18,Nunavut,0
Nunavut,2021-12-19,Nunavut,0
Nunavut,2021-12-20,Nunavut,0
Nunavut,2021-12-21,Nunavut,0
Nunavut,2021-12-22,Nunavut,0
Nunavut,2021-12-23,Nunavut,3
Nunavut,2021-12-24,Nunavut,2
Nunavut,2021-12-25,Nunavut,10
Nunavut,2021-12-26,Nunavut,5
Nunavut,2021-12-27,Nunavut,0
Nunavut,2021-12-28,Nunavut,14
Nunavut,2021-12-29,Nunavut,37
Nunavut,2021-12-30,Nunavut,18
Nunavut,2021-12-31,Nunavut,38
Nunavut,2022-01-01,Nunavut,0
Nunavut,2022-01-02,Nunavut,72
Nunavut,2022-01-03,Nunavut,16
Nunavut,2022-01-04,Nunavut,9
Nunavut,2022-01-05,Nunavut,0
Nunavut,2022-01-06,Nunavut,42
Nunavut,2022-01-07,Nunavut,35
Nunavut,2022-01-08,Nunavut,0
Nunavut,2022-01-09,Nunavut,0
Nunavut,2022-01-10,Nunavut,51
Nunavut,2022-01-11,Nunavut,5
Nunavut,2022-01-12,Nunavut,3
Nunavut,2022-01-13,Nunavut,12
Nunavut,2022-01-14,Nunavut,7
Nunavut,2022-01-15,Nunavut,0
Nunavut,2022-01-16,Nunavut,0
Nunavut,2022-01-17,Nunavut,140
Nunavut,2022-01-18,Nunavut,27
Nunavut,2022-01-19,Nunavut,20
Nunavut,2022-01-20,Nunavut,0
Nunavut,2022-01-21,Nunavut,55
Nunavut,2022-01-22,Nunavut,0
Nunavut,2022-01-23,Nunavut,61
Nunavut,2022-01-24,Nunavut,29
Nunavut,2022-01-25,Nunavut,52
Nunavut,2022-01-26,Nunavut,48
Nunavut,2022-01-27,Nunavut,0
Nunavut,2022-01-28,Nunavut,98
Nunavut,2022-01-29,Nunavut,0
Nunavut,2022-01-30,Nunavut,122
Nunavut,2022-01-31,Nunavut,30
Nunavut,2022-02-01,Nunavut,83
Nunavut,2022-02-02,Nunavut,0
