province,date,HR,cases
New Brunswick,2021-07-28,Zone 1 (Moncton area),2
New Brunswick,2021-07-29,Zone 1 (Moncton area),0
New Brunswick,2021-07-30,Zone 1 (Moncton area),5
New Brunswick,2021-07-31,Zone 1 (Moncton area),0
New Brunswick,2021-08-01,Zone 1 (Moncton area),17
New Brunswick,2021-08-02,Zone 1 (Moncton area),0
New Brunswick,2021-08-03,Zone 1 (Moncton area),6
New Brunswick,2021-08-04,Zone 1 (Moncton area),2
New Brunswick,2021-08-05,Zone 1 (Moncton area),9
New Brunswick,2021-08-06,Zone 1 (Moncton area),5
New Brunswick,2021-08-07,Zone 1 (Moncton area),0
New Brunswick,2021-08-08,Zone 1 (Moncton area),16
New Brunswick,2021-08-09,Zone 1 (Moncton area),2
New Brunswick,2021-08-10,Zone 1 (Moncton area),8
New Brunswick,2021-08-11,Zone 1 (Moncton area),11
New Brunswick,2021-08-12,Zone 1 (Moncton area),9
New Brunswick,2021-08-13,Zone 1 (Moncton area),10
New Brunswick,2021-08-14,Zone 1 (Moncton area),0
New Brunswick,2021-08-15,Zone 1 (Moncton area),0
New Brunswick,2021-08-16,Zone 1 (Moncton area),32
New Brunswick,2021-08-17,Zone 1 (Moncton area),12
New Brunswick,2021-08-18,Zone 1 (Moncton area),8
New Brunswick,2021-08-19,Zone 1 (Moncton area),16
New Brunswick,2021-08-20,Zone 1 (Moncton area),10
New Brunswick,2021-08-21,Zone 1 (Moncton area),0
New Brunswick,2021-08-22,Zone 1 (Moncton area),0
New Brunswick,2021-08-23,Zone 1 (Moncton area),30
New Brunswick,2021-08-24,Zone 1 (Moncton area),10
New Brunswick,2021-08-25,Zone 1 (Moncton area),4
New Brunswick,2021-08-26,Zone 1 (Moncton area),6
New Brunswick,2021-08-27,Zone 1 (Moncton area),11
New Brunswick,2021-08-28,Zone 1 (Moncton area),0
New Brunswick,2021-08-29,Zone 1 (Moncton area),0
New Brunswick,2021-08-30,Zone 1 (Moncton area),8
New Brunswick,2021-08-31,Zone 1 (Moncton area),1
New Brunswick,2021-09-01,Zone 1 (Moncton area),5
New Brunswick,2021-09-02,Zone 1 (Moncton area),2
New Brunswick,2021-09-03,Zone 1 (Moncton area),6
New Brunswick,2021-09-04,Zone 1 (Moncton area),0
New Brunswick,2021-09-05,Zone 1 (Moncton area),0
New Brunswick,2021-09-06,Zone 1 (Moncton area),0
New Brunswick,2021-09-07,Zone 1 (Moncton area),13
New Brunswick,2021-09-08,Zone 1 (Moncton area),6
New Brunswick,2021-09-09,Zone 1 (Moncton area),8
New Brunswick,2021-09-10,Zone 1 (Moncton area),6
New Brunswick,2021-09-11,Zone 1 (Moncton area),0
New Brunswick,2021-09-12,Zone 1 (Moncton area),0
New Brunswick,2021-09-13,Zone 1 (Moncton area),36
New Brunswick,2021-09-14,Zone 1 (Moncton area),16
New Brunswick,2021-09-15,Zone 1 (Moncton area),18
New Brunswick,2021-09-16,Zone 1 (Moncton area),10
New Brunswick,2021-09-17,Zone 1 (Moncton area),15
New Brunswick,2021-09-18,Zone 1 (Moncton area),0
New Brunswick,2021-09-19,Zone 1 (Moncton area),0
New Brunswick,2021-09-20,Zone 1 (Moncton area),46
New Brunswick,2021-09-21,Zone 1 (Moncton area),11
New Brunswick,2021-09-22,Zone 1 (Moncton area),15
New Brunswick,2021-09-23,Zone 1 (Moncton area),17
New Brunswick,2021-09-24,Zone 1 (Moncton area),8
New Brunswick,2021-09-25,Zone 1 (Moncton area),6
New Brunswick,2020-01-25,Zone 2 (Saint John area),0
New Brunswick,2020-01-26,Zone 2 (Saint John area),0
New Brunswick,2020-01-27,Zone 2 (Saint John area),0
New Brunswick,2020-01-28,Zone 2 (Saint John area),0
New Brunswick,2020-01-29,Zone 2 (Saint John area),0
New Brunswick,2020-01-30,Zone 2 (Saint John area),0
New Brunswick,2020-01-31,Zone 2 (Saint John area),0
New Brunswick,2020-02-01,Zone 2 (Saint John area),0
New Brunswick,2020-02-02,Zone 2 (Saint John area),0
New Brunswick,2020-02-03,Zone 2 (Saint John area),0
New Brunswick,2020-02-04,Zone 2 (Saint John area),0
New Brunswick,2020-02-05,Zone 2 (Saint John area),0
New Brunswick,2020-02-06,Zone 2 (Saint John area),0
New Brunswick,2020-02-07,Zone 2 (Saint John area),0
New Brunswick,2020-02-08,Zone 2 (Saint John area),0
New Brunswick,2020-02-09,Zone 2 (Saint John area),0
New Brunswick,2020-02-10,Zone 2 (Saint John area),0
New Brunswick,2020-02-11,Zone 2 (Saint John area),0
New Brunswick,2020-02-12,Zone 2 (Saint John area),0
New Brunswick,2020-02-13,Zone 2 (Saint John area),0
New Brunswick,2020-02-14,Zone 2 (Saint John area),0
New Brunswick,2020-02-15,Zone 2 (Saint John area),0
New Brunswick,2020-02-16,Zone 2 (Saint John area),0
New Brunswick,2020-02-17,Zone 2 (Saint John area),0
New Brunswick,2020-02-18,Zone 2 (Saint John area),0
New Brunswick,2020-02-19,Zone 2 (Saint John area),0
New Brunswick,2020-02-20,Zone 2 (Saint John area),0
New Brunswick,2020-02-21,Zone 2 (Saint John area),0
New Brunswick,2020-02-22,Zone 2 (Saint John area),0
New Brunswick,2020-02-23,Zone 2 (Saint John area),0
New Brunswick,2020-02-24,Zone 2 (Saint John area),0
New Brunswick,2020-02-25,Zone 2 (Saint John area),0
New Brunswick,2020-02-26,Zone 2 (Saint John area),0
New Brunswick,2020-02-27,Zone 2 (Saint John area),0
New Brunswick,2020-02-28,Zone 2 (Saint John area),0
New Brunswick,2020-02-29,Zone 2 (Saint John area),0
New Brunswick,2020-03-01,Zone 2 (Saint John area),0
New Brunswick,2020-03-02,Zone 2 (Saint John area),0
New Brunswick,2020-03-03,Zone 2 (Saint John area),0
New Brunswick,2020-03-04,Zone 2 (Saint John area),0
New Brunswick,2020-03-05,Zone 2 (Saint John area),0
New Brunswick,2020-03-06,Zone 2 (Saint John area),0
New Brunswick,2020-03-07,Zone 2 (Saint John area),0
New Brunswick,2020-03-08,Zone 2 (Saint John area),0
New Brunswick,2020-03-09,Zone 2 (Saint John area),0
New Brunswick,2020-03-10,Zone 2 (Saint John area),0
New Brunswick,2020-03-11,Zone 2 (Saint John area),0
New Brunswick,2020-03-12,Zone 2 (Saint John area),0
New Brunswick,2020-03-13,Zone 2 (Saint John area),0
New Brunswick,2020-03-14,Zone 2 (Saint John area),0
New Brunswick,2020-03-15,Zone 2 (Saint John area),0
New Brunswick,2020-03-16,Zone 2 (Saint John area),1
New Brunswick,2020-03-17,Zone 2 (Saint John area),0
New Brunswick,2020-03-18,Zone 2 (Saint John area),0
New Brunswick,2020-03-19,Zone 2 (Saint John area),0
New Brunswick,2020-03-20,Zone 2 (Saint John area),0
New Brunswick,2020-03-21,Zone 2 (Saint John area),5
New Brunswick,2020-03-22,Zone 2 (Saint John area),0
New Brunswick,2020-03-23,Zone 2 (Saint John area),0
New Brunswick,2020-03-24,Zone 2 (Saint John area),0
New Brunswick,2020-03-25,Zone 2 (Saint John area),3
New Brunswick,2020-03-26,Zone 2 (Saint John area),1
New Brunswick,2020-03-27,Zone 2 (Saint John area),1
New Brunswick,2020-03-28,Zone 2 (Saint John area),4
New Brunswick,2020-03-29,Zone 2 (Saint John area),2
New Brunswick,2020-03-30,Zone 2 (Saint John area),1
New Brunswick,2020-03-31,Zone 2 (Saint John area),0
New Brunswick,2020-04-01,Zone 2 (Saint John area),3
New Brunswick,2020-04-02,Zone 2 (Saint John area),1
New Brunswick,2020-04-03,Zone 2 (Saint John area),0
New Brunswick,2020-04-04,Zone 2 (Saint John area),0
New Brunswick,2020-04-05,Zone 2 (Saint John area),1
New Brunswick,2020-04-06,Zone 2 (Saint John area),0
New Brunswick,2020-04-07,Zone 2 (Saint John area),0
New Brunswick,2020-04-08,Zone 2 (Saint John area),0
New Brunswick,2020-04-09,Zone 2 (Saint John area),0
New Brunswick,2020-04-10,Zone 2 (Saint John area),1
New Brunswick,2020-04-11,Zone 2 (Saint John area),0
New Brunswick,2020-04-12,Zone 2 (Saint John area),2
New Brunswick,2020-04-13,Zone 2 (Saint John area),0
New Brunswick,2020-04-14,Zone 2 (Saint John area),0
New Brunswick,2020-04-15,Zone 2 (Saint John area),0
New Brunswick,2020-04-16,Zone 2 (Saint John area),0
New Brunswick,2020-04-17,Zone 2 (Saint John area),0
New Brunswick,2020-04-18,Zone 2 (Saint John area),0
New Brunswick,2020-04-19,Zone 2 (Saint John area),0
New Brunswick,2020-04-20,Zone 2 (Saint John area),0
New Brunswick,2020-04-21,Zone 2 (Saint John area),0
New Brunswick,2020-04-22,Zone 2 (Saint John area),0
New Brunswick,2020-04-23,Zone 2 (Saint John area),0
New Brunswick,2020-04-24,Zone 2 (Saint John area),0
New Brunswick,2020-04-25,Zone 2 (Saint John area),0
New Brunswick,2020-04-26,Zone 2 (Saint John area),0
New Brunswick,2020-04-27,Zone 2 (Saint John area),0
New Brunswick,2020-04-28,Zone 2 (Saint John area),0
New Brunswick,2020-04-29,Zone 2 (Saint John area),0
New Brunswick,2020-04-30,Zone 2 (Saint John area),0
New Brunswick,2020-05-01,Zone 2 (Saint John area),0
New Brunswick,2020-05-02,Zone 2 (Saint John area),0
New Brunswick,2020-05-03,Zone 2 (Saint John area),0
New Brunswick,2020-05-04,Zone 2 (Saint John area),0
New Brunswick,2020-05-05,Zone 2 (Saint John area),0
New Brunswick,2020-05-06,Zone 2 (Saint John area),1
New Brunswick,2020-05-07,Zone 2 (Saint John area),0
New Brunswick,2020-05-08,Zone 2 (Saint John area),0
New Brunswick,2020-05-09,Zone 2 (Saint John area),0
New Brunswick,2020-05-10,Zone 2 (Saint John area),0
New Brunswick,2020-05-11,Zone 2 (Saint John area),0
New Brunswick,2020-05-12,Zone 2 (Saint John area),0
New Brunswick,2020-05-13,Zone 2 (Saint John area),0
New Brunswick,2020-05-14,Zone 2 (Saint John area),0
New Brunswick,2020-05-15,Zone 2 (Saint John area),0
New Brunswick,2020-05-16,Zone 2 (Saint John area),0
New Brunswick,2020-05-17,Zone 2 (Saint John area),0
New Brunswick,2020-05-18,Zone 2 (Saint John area),0
New Brunswick,2020-05-19,Zone 2 (Saint John area),0
New Brunswick,2020-05-20,Zone 2 (Saint John area),0
New Brunswick,2020-05-21,Zone 2 (Saint John area),0
New Brunswick,2020-05-22,Zone 2 (Saint John area),0
New Brunswick,2020-05-23,Zone 2 (Saint John area),0
New Brunswick,2020-05-24,Zone 2 (Saint John area),0
New Brunswick,2020-05-25,Zone 2 (Saint John area),0
New Brunswick,2020-05-26,Zone 2 (Saint John area),0
New Brunswick,2020-05-27,Zone 2 (Saint John area),0
New Brunswick,2020-05-28,Zone 2 (Saint John area),0
New Brunswick,2020-05-29,Zone 2 (Saint John area),0
New Brunswick,2020-05-30,Zone 2 (Saint John area),0
New Brunswick,2020-05-31,Zone 2 (Saint John area),0
New Brunswick,2020-06-01,Zone 2 (Saint John area),0
New Brunswick,2020-06-02,Zone 2 (Saint John area),0
New Brunswick,2020-06-03,Zone 2 (Saint John area),0
New Brunswick,2020-06-04,Zone 2 (Saint John area),0
New Brunswick,2020-06-05,Zone 2 (Saint John area),0
New Brunswick,2020-06-06,Zone 2 (Saint John area),0
New Brunswick,2020-06-07,Zone 2 (Saint John area),0
New Brunswick,2020-06-08,Zone 2 (Saint John area),0
New Brunswick,2020-06-09,Zone 2 (Saint John area),0
New Brunswick,2020-06-10,Zone 2 (Saint John area),0
New Brunswick,2020-06-11,Zone 2 (Saint John area),0
New Brunswick,2020-06-12,Zone 2 (Saint John area),0
New Brunswick,2020-06-13,Zone 2 (Saint John area),0
New Brunswick,2020-06-14,Zone 2 (Saint John area),0
New Brunswick,2020-06-15,Zone 2 (Saint John area),0
New Brunswick,2020-06-16,Zone 2 (Saint John area),0
New Brunswick,2020-06-17,Zone 2 (Saint John area),0
New Brunswick,2020-06-18,Zone 2 (Saint John area),0
New Brunswick,2020-06-19,Zone 2 (Saint John area),0
New Brunswick,2020-06-20,Zone 2 (Saint John area),0
New Brunswick,2020-06-21,Zone 2 (Saint John area),0
New Brunswick,2020-06-22,Zone 2 (Saint John area),0
New Brunswick,2020-06-23,Zone 2 (Saint John area),0
New Brunswick,2020-06-24,Zone 2 (Saint John area),0
New Brunswick,2020-06-25,Zone 2 (Saint John area),0
New Brunswick,2020-06-26,Zone 2 (Saint John area),0
New Brunswick,2020-06-27,Zone 2 (Saint John area),0
New Brunswick,2020-06-28,Zone 2 (Saint John area),0
New Brunswick,2020-06-29,Zone 2 (Saint John area),0
New Brunswick,2020-06-30,Zone 2 (Saint John area),0
New Brunswick,2020-07-01,Zone 2 (Saint John area),0
New Brunswick,2020-07-02,Zone 2 (Saint John area),0
New Brunswick,2020-07-03,Zone 2 (Saint John area),0
New Brunswick,2020-07-04,Zone 2 (Saint John area),0
New Brunswick,2020-07-05,Zone 2 (Saint John area),0
New Brunswick,2020-07-06,Zone 2 (Saint John area),0
New Brunswick,2020-07-07,Zone 2 (Saint John area),0
New Brunswick,2020-07-08,Zone 2 (Saint John area),0
New Brunswick,2020-07-09,Zone 2 (Saint John area),0
New Brunswick,2020-07-10,Zone 2 (Saint John area),0
New Brunswick,2020-07-11,Zone 2 (Saint John area),0
New Brunswick,2020-07-12,Zone 2 (Saint John area),0
New Brunswick,2020-07-13,Zone 2 (Saint John area),0
New Brunswick,2020-07-14,Zone 2 (Saint John area),0
New Brunswick,2020-07-15,Zone 2 (Saint John area),0
New Brunswick,2020-07-16,Zone 2 (Saint John area),0
New Brunswick,2020-07-17,Zone 2 (Saint John area),0
New Brunswick,2020-07-18,Zone 2 (Saint John area),0
New Brunswick,2020-07-19,Zone 2 (Saint John area),0
New Brunswick,2020-07-20,Zone 2 (Saint John area),0
New Brunswick,2020-07-21,Zone 2 (Saint John area),0
New Brunswick,2020-07-22,Zone 2 (Saint John area),0
New Brunswick,2020-07-23,Zone 2 (Saint John area),0
New Brunswick,2020-07-24,Zone 2 (Saint John area),0
New Brunswick,2020-07-25,Zone 2 (Saint John area),0
New Brunswick,2020-07-26,Zone 2 (Saint John area),0
New Brunswick,2020-07-27,Zone 2 (Saint John area),0
New Brunswick,2020-07-28,Zone 2 (Saint John area),0
New Brunswick,2020-07-29,Zone 2 (Saint John area),0
New Brunswick,2020-07-30,Zone 2 (Saint John area),0
New Brunswick,2020-07-31,Zone 2 (Saint John area),0
New Brunswick,2020-08-01,Zone 2 (Saint John area),0
New Brunswick,2020-08-02,Zone 2 (Saint John area),0
New Brunswick,2020-08-03,Zone 2 (Saint John area),0
New Brunswick,2020-08-04,Zone 2 (Saint John area),0
New Brunswick,2020-08-05,Zone 2 (Saint John area),0
New Brunswick,2020-08-06,Zone 2 (Saint John area),0
New Brunswick,2020-08-07,Zone 2 (Saint John area),0
New Brunswick,2020-08-08,Zone 2 (Saint John area),0
New Brunswick,2020-08-09,Zone 2 (Saint John area),0
New Brunswick,2020-08-10,Zone 2 (Saint John area),0
New Brunswick,2020-08-11,Zone 2 (Saint John area),0
New Brunswick,2020-08-12,Zone 2 (Saint John area),0
New Brunswick,2020-08-13,Zone 2 (Saint John area),0
New Brunswick,2020-08-14,Zone 2 (Saint John area),0
New Brunswick,2020-08-15,Zone 2 (Saint John area),0
New Brunswick,2020-08-16,Zone 2 (Saint John area),0
New Brunswick,2020-08-17,Zone 2 (Saint John area),0
New Brunswick,2020-08-18,Zone 2 (Saint John area),0
New Brunswick,2020-08-19,Zone 2 (Saint John area),0
New Brunswick,2020-08-20,Zone 2 (Saint John area),0
New Brunswick,2020-08-21,Zone 2 (Saint John area),0
New Brunswick,2020-08-22,Zone 2 (Saint John area),0
New Brunswick,2020-08-23,Zone 2 (Saint John area),0
New Brunswick,2020-08-24,Zone 2 (Saint John area),0
New Brunswick,2020-08-25,Zone 2 (Saint John area),0
New Brunswick,2020-08-26,Zone 2 (Saint John area),0
New Brunswick,2020-08-27,Zone 2 (Saint John area),0
New Brunswick,2020-08-28,Zone 2 (Saint John area),1
New Brunswick,2020-08-29,Zone 2 (Saint John area),0
New Brunswick,2020-08-30,Zone 2 (Saint John area),0
New Brunswick,2020-08-31,Zone 2 (Saint John area),0
New Brunswick,2020-09-01,Zone 2 (Saint John area),0
New Brunswick,2020-09-02,Zone 2 (Saint John area),0
New Brunswick,2020-09-03,Zone 2 (Saint John area),0
New Brunswick,2020-09-04,Zone 2 (Saint John area),0
New Brunswick,2020-09-05,Zone 2 (Saint John area),0
New Brunswick,2020-09-06,Zone 2 (Saint John area),0
New Brunswick,2020-09-07,Zone 2 (Saint John area),0
New Brunswick,2020-09-08,Zone 2 (Saint John area),0
New Brunswick,2020-09-09,Zone 2 (Saint John area),0
New Brunswick,2020-09-10,Zone 2 (Saint John area),0
New Brunswick,2020-09-11,Zone 2 (Saint John area),0
New Brunswick,2020-09-12,Zone 2 (Saint John area),0
New Brunswick,2020-09-13,Zone 2 (Saint John area),0
New Brunswick,2020-09-14,Zone 2 (Saint John area),0
New Brunswick,2020-09-15,Zone 2 (Saint John area),0
New Brunswick,2020-09-16,Zone 2 (Saint John area),0
New Brunswick,2020-09-17,Zone 2 (Saint John area),0
New Brunswick,2020-09-18,Zone 2 (Saint John area),0
New Brunswick,2020-09-19,Zone 2 (Saint John area),0
New Brunswick,2020-09-20,Zone 2 (Saint John area),0
New Brunswick,2020-09-21,Zone 2 (Saint John area),0
New Brunswick,2020-09-22,Zone 2 (Saint John area),0
New Brunswick,2020-09-23,Zone 2 (Saint John area),0
New Brunswick,2020-09-24,Zone 2 (Saint John area),0
New Brunswick,2020-09-25,Zone 2 (Saint John area),0
New Brunswick,2020-09-26,Zone 2 (Saint John area),0
New Brunswick,2020-09-27,Zone 2 (Saint John area),0
New Brunswick,2020-09-28,Zone 2 (Saint John area),0
New Brunswick,2020-09-29,Zone 2 (Saint John area),0
New Brunswick,2020-09-30,Zone 2 (Saint John area),0
New Brunswick,2020-10-01,Zone 2 (Saint John area),0
New Brunswick,2020-10-02,Zone 2 (Saint John area),0
New Brunswick,2020-10-03,Zone 2 (Saint John area),1
New Brunswick,2020-10-04,Zone 2 (Saint John area),0
New Brunswick,2020-10-05,Zone 2 (Saint John area),1
New Brunswick,2020-10-06,Zone 2 (Saint John area),0
New Brunswick,2020-10-07,Zone 2 (Saint John area),0
New Brunswick,2020-10-08,Zone 2 (Saint John area),1
New Brunswick,2020-10-09,Zone 2 (Saint John area),0
New Brunswick,2020-10-10,Zone 2 (Saint John area),0
New Brunswick,2020-10-11,Zone 2 (Saint John area),0
New Brunswick,2020-10-12,Zone 2 (Saint John area),0
New Brunswick,2020-10-13,Zone 2 (Saint John area),0
New Brunswick,2020-10-14,Zone 2 (Saint John area),0
New Brunswick,2020-10-15,Zone 2 (Saint John area),0
New Brunswick,2020-10-16,Zone 2 (Saint John area),0
New Brunswick,2020-10-17,Zone 2 (Saint John area),1
New Brunswick,2020-10-18,Zone 2 (Saint John area),0
New Brunswick,2020-10-19,Zone 2 (Saint John area),0
New Brunswick,2020-10-20,Zone 2 (Saint John area),0
New Brunswick,2020-10-21,Zone 2 (Saint John area),0
New Brunswick,2020-10-22,Zone 2 (Saint John area),0
New Brunswick,2020-10-23,Zone 2 (Saint John area),0
New Brunswick,2020-10-24,Zone 2 (Saint John area),0
New Brunswick,2020-10-25,Zone 2 (Saint John area),0
New Brunswick,2020-10-26,Zone 2 (Saint John area),0
New Brunswick,2020-10-27,Zone 2 (Saint John area),0
New Brunswick,2020-10-28,Zone 2 (Saint John area),0
New Brunswick,2020-10-29,Zone 2 (Saint John area),0
New Brunswick,2020-10-30,Zone 2 (Saint John area),0
New Brunswick,2020-10-31,Zone 2 (Saint John area),0
New Brunswick,2020-11-01,Zone 2 (Saint John area),0
New Brunswick,2020-11-02,Zone 2 (Saint John area),0
New Brunswick,2020-11-03,Zone 2 (Saint John area),0
New Brunswick,2020-11-04,Zone 2 (Saint John area),1
New Brunswick,2020-11-05,Zone 2 (Saint John area),0
New Brunswick,2020-11-06,Zone 2 (Saint John area),0
New Brunswick,2020-11-07,Zone 2 (Saint John area),0
New Brunswick,2020-11-08,Zone 2 (Saint John area),0
New Brunswick,2020-11-09,Zone 2 (Saint John area),0
New Brunswick,2020-11-10,Zone 2 (Saint John area),0
New Brunswick,2020-11-11,Zone 2 (Saint John area),0
New Brunswick,2020-11-12,Zone 2 (Saint John area),1
New Brunswick,2020-11-13,Zone 2 (Saint John area),1
New Brunswick,2020-11-14,Zone 2 (Saint John area),1
New Brunswick,2020-11-15,Zone 2 (Saint John area),1
New Brunswick,2020-11-16,Zone 2 (Saint John area),0
New Brunswick,2020-11-17,Zone 2 (Saint John area),0
New Brunswick,2020-11-18,Zone 2 (Saint John area),2
New Brunswick,2020-11-19,Zone 2 (Saint John area),1
New Brunswick,2020-11-20,Zone 2 (Saint John area),7
New Brunswick,2020-11-21,Zone 2 (Saint John area),16
New Brunswick,2020-11-22,Zone 2 (Saint John area),5
New Brunswick,2020-11-23,Zone 2 (Saint John area),11
New Brunswick,2020-11-24,Zone 2 (Saint John area),3
New Brunswick,2020-11-25,Zone 2 (Saint John area),2
New Brunswick,2020-11-26,Zone 2 (Saint John area),8
New Brunswick,2020-11-27,Zone 2 (Saint John area),7
New Brunswick,2020-11-28,Zone 2 (Saint John area),0
New Brunswick,2020-11-29,Zone 2 (Saint John area),9
New Brunswick,2020-11-30,Zone 2 (Saint John area),2
New Brunswick,2020-12-01,Zone 2 (Saint John area),4
New Brunswick,2020-12-02,Zone 2 (Saint John area),1
New Brunswick,2020-12-03,Zone 2 (Saint John area),3
New Brunswick,2020-12-04,Zone 2 (Saint John area),2
New Brunswick,2020-12-05,Zone 2 (Saint John area),1
New Brunswick,2020-12-06,Zone 2 (Saint John area),2
New Brunswick,2020-12-07,Zone 2 (Saint John area),0
New Brunswick,2020-12-08,Zone 2 (Saint John area),1
New Brunswick,2020-12-09,Zone 2 (Saint John area),1
New Brunswick,2020-12-10,Zone 2 (Saint John area),1
New Brunswick,2020-12-11,Zone 2 (Saint John area),0
New Brunswick,2020-12-12,Zone 2 (Saint John area),1
New Brunswick,2020-12-13,Zone 2 (Saint John area),0
New Brunswick,2020-12-14,Zone 2 (Saint John area),0
New Brunswick,2020-12-15,Zone 2 (Saint John area),0
New Brunswick,2020-12-16,Zone 2 (Saint John area),0
New Brunswick,2020-12-17,Zone 2 (Saint John area),1
New Brunswick,2020-12-18,Zone 2 (Saint John area),0
New Brunswick,2020-12-19,Zone 2 (Saint John area),0
New Brunswick,2020-12-20,Zone 2 (Saint John area),0
New Brunswick,2020-12-21,Zone 2 (Saint John area),0
New Brunswick,2020-12-22,Zone 2 (Saint John area),0
New Brunswick,2020-12-23,Zone 2 (Saint John area),0
New Brunswick,2020-12-24,Zone 2 (Saint John area),0
New Brunswick,2020-12-25,Zone 2 (Saint John area),1
New Brunswick,2020-12-26,Zone 2 (Saint John area),0
New Brunswick,2020-12-27,Zone 2 (Saint John area),0
New Brunswick,2020-12-28,Zone 2 (Saint John area),0
New Brunswick,2020-12-29,Zone 2 (Saint John area),0
New Brunswick,2020-12-30,Zone 2 (Saint John area),0
New Brunswick,2020-12-31,Zone 2 (Saint John area),0
New Brunswick,2021-01-01,Zone 2 (Saint John area),0
New Brunswick,2021-01-02,Zone 2 (Saint John area),0
New Brunswick,2021-01-03,Zone 2 (Saint John area),0
New Brunswick,2021-01-04,Zone 2 (Saint John area),0
New Brunswick,2021-01-05,Zone 2 (Saint John area),3
New Brunswick,2021-01-06,Zone 2 (Saint John area),18
New Brunswick,2021-01-07,Zone 2 (Saint John area),2
New Brunswick,2021-01-08,Zone 2 (Saint John area),8
New Brunswick,2021-01-09,Zone 2 (Saint John area),3
New Brunswick,2021-01-10,Zone 2 (Saint John area),4
New Brunswick,2021-01-11,Zone 2 (Saint John area),0
New Brunswick,2021-01-12,Zone 2 (Saint John area),4
New Brunswick,2021-01-13,Zone 2 (Saint John area),5
New Brunswick,2021-01-14,Zone 2 (Saint John area),2
New Brunswick,2021-01-15,Zone 2 (Saint John area),5
New Brunswick,2021-01-16,Zone 2 (Saint John area),4
New Brunswick,2021-01-17,Zone 2 (Saint John area),4
New Brunswick,2021-01-18,Zone 2 (Saint John area),9
New Brunswick,2021-01-19,Zone 2 (Saint John area),3
New Brunswick,2021-01-20,Zone 2 (Saint John area),2
New Brunswick,2021-01-21,Zone 2 (Saint John area),3
New Brunswick,2021-01-22,Zone 2 (Saint John area),1
New Brunswick,2021-01-23,Zone 2 (Saint John area),1
New Brunswick,2021-01-24,Zone 2 (Saint John area),0
New Brunswick,2021-01-25,Zone 2 (Saint John area),1
New Brunswick,2021-01-26,Zone 2 (Saint John area),3
New Brunswick,2021-01-27,Zone 2 (Saint John area),1
New Brunswick,2021-01-28,Zone 2 (Saint John area),2
New Brunswick,2021-01-29,Zone 2 (Saint John area),0
New Brunswick,2021-01-30,Zone 2 (Saint John area),0
New Brunswick,2021-01-31,Zone 2 (Saint John area),0
New Brunswick,2021-02-01,Zone 2 (Saint John area),0
New Brunswick,2021-02-02,Zone 2 (Saint John area),0
New Brunswick,2021-02-03,Zone 2 (Saint John area),0
New Brunswick,2021-02-04,Zone 2 (Saint John area),0
New Brunswick,2021-02-05,Zone 2 (Saint John area),0
New Brunswick,2021-02-06,Zone 2 (Saint John area),0
New Brunswick,2021-02-07,Zone 2 (Saint John area),0
New Brunswick,2021-02-08,Zone 2 (Saint John area),0
New Brunswick,2021-02-09,Zone 2 (Saint John area),3
New Brunswick,2021-02-10,Zone 2 (Saint John area),1
New Brunswick,2021-02-11,Zone 2 (Saint John area),0
New Brunswick,2021-02-12,Zone 2 (Saint John area),0
New Brunswick,2021-02-13,Zone 2 (Saint John area),0
New Brunswick,2021-02-14,Zone 2 (Saint John area),0
New Brunswick,2021-02-15,Zone 2 (Saint John area),0
New Brunswick,2021-02-16,Zone 2 (Saint John area),0
New Brunswick,2021-02-17,Zone 2 (Saint John area),1
New Brunswick,2021-02-18,Zone 2 (Saint John area),0
New Brunswick,2021-02-19,Zone 2 (Saint John area),0
New Brunswick,2021-02-20,Zone 2 (Saint John area),0
New Brunswick,2021-02-21,Zone 2 (Saint John area),0
New Brunswick,2021-02-22,Zone 2 (Saint John area),0
New Brunswick,2021-02-23,Zone 2 (Saint John area),0
New Brunswick,2021-02-24,Zone 2 (Saint John area),0
New Brunswick,2021-02-25,Zone 2 (Saint John area),0
New Brunswick,2021-02-26,Zone 2 (Saint John area),0
New Brunswick,2021-02-27,Zone 2 (Saint John area),0
New Brunswick,2021-02-28,Zone 2 (Saint John area),0
New Brunswick,2021-03-01,Zone 2 (Saint John area),0
New Brunswick,2021-03-02,Zone 2 (Saint John area),0
New Brunswick,2021-03-03,Zone 2 (Saint John area),0
New Brunswick,2021-03-04,Zone 2 (Saint John area),0
New Brunswick,2021-03-05,Zone 2 (Saint John area),0
New Brunswick,2021-03-06,Zone 2 (Saint John area),2
New Brunswick,2021-03-07,Zone 2 (Saint John area),0
New Brunswick,2021-03-08,Zone 2 (Saint John area),0
New Brunswick,2021-03-09,Zone 2 (Saint John area),0
New Brunswick,2021-03-10,Zone 2 (Saint John area),0
New Brunswick,2021-03-11,Zone 2 (Saint John area),0
New Brunswick,2021-03-12,Zone 2 (Saint John area),0
New Brunswick,2021-03-13,Zone 2 (Saint John area),0
New Brunswick,2021-03-14,Zone 2 (Saint John area),0
New Brunswick,2021-03-15,Zone 2 (Saint John area),0
New Brunswick,2021-03-16,Zone 2 (Saint John area),0
New Brunswick,2021-03-17,Zone 2 (Saint John area),0
New Brunswick,2021-03-18,Zone 2 (Saint John area),0
New Brunswick,2021-03-19,Zone 2 (Saint John area),0
New Brunswick,2021-03-20,Zone 2 (Saint John area),0
New Brunswick,2021-03-21,Zone 2 (Saint John area),0
