Geo Code,Geo Name,Line Number
"1309001","Hardwicke",274136
"1309004","Glenelg",276383
"1309006","Chatham",278630
"1309011","Derby",280877
"1309014","Nelson",283124
"1309016","Rogersville",285371
"1309017","Rogersville",287618
"1309018","Blackville",289865
"1309019","Blackville",292112
"1309021","Blissfield",294359
"1309022","Doaktown",296606
"1309023","Red Bank 4",298853
"1309026","Southesk",301100
"1309027","Upper Miramichi",303347
"1309028","Northesk",305594
"1309031","Newcastle",307841
"1309034","Big Hole Tract 8 (South Half)",310088
"1309035","Eel Ground 2",312335
"1309036","Alnwick",314582
"1309038","Neguac",316829
"1309044","Esgenoôpetitj 14",319076
"1309047","Tabusintac 9",321323
"1309050","Miramichi",323570
"1310001","New Maryland",325817
"1310002","New Maryland",328064
"1310004","Manners Sutton",330311
"1310005","Harvey",332558
"1310006","McAdam",334805
"1310007","McAdam",337052
"1310008","North Lake",339299
"1310011","Canterbury",341546
"1310012","Canterbury",343793
"1310013","Meductic",346040
"1310014","Dumfries",348287
"1310016","Prince William",350534
"1310017","Hanwell",352781
"1310018","Kingsclear",355028
"1310019","Kingsclear 6",357275
"1310021","Queensbury",359522
"1310024","Southampton",361769
"1310025","Millville",364016
"1310026","Bright",366263
"1310028","Douglas",368510
"1310031","Saint Marys",370757
"1310032","Fredericton",373004
"1310034","Devon 30",375251
"1310036","Stanley",377498
"1310037","Stanley",379745
"1310054","Nackawic",381992
"1311001","Richmond",384239
"1311004","Woodstock",386486
"1311005","Woodstock 23",388733
"1311006","Woodstock",390980
"1311008","Northampton",393227
"1311011","Brighton",395474
"1311012","Hartland",397721
"1311014","Wakefield",399968
"1311018","Wilmot",402215
"1311019","Centreville",404462
"1311021","Simonds",406709
"1311024","Peel",408956
"1311026","Aberdeen",411203
"1311027","Florenceville-Bristol",413450
"1311028","Kent",415697
"1311030","Bath",417944
"1311031","Wicklow",420191
"1312001","Andover",422438
"1312002","Aroostook",424685
"1312004","Perth",426932
"1312006","Perth-Andover",429179
"1312007","Tobique 20",431426
"1312008","Gordon",433673
"1312009","Plaster Rock",435920
"1312011","Lorne",438167
"1312014","Denmark",440414
"1312016","Grand Falls",442661
"1312019","Grand Falls / Grand-Sault",444908
"1312021","Drummond",447155
"1312023","Drummond",449402
"1313001","Saint-André",451649
"1313002","Saint-André",453896
"1313004","Saint-Léonard",456143
"1313006","Saint-Léonard",458390
"1313008","Notre-Dame-de-Lourdes",460637
"1313011","Sainte-Anne",462884
"1313012","Sainte-Anne-de-Madawaska",465131
"1313014","Rivière-Verte",467378
"1313015","Rivière-Verte",469625
"1313018","Saint-Basile",471872
"1313020","St. Basile 10",474119
"1313022","Saint-Joseph",476366
"1313024","Saint-Jacques",478613
"1313027","Edmundston",480860
"1313028","Madawaska",483107
"1313032","Saint-Hilaire",485354
"1313033","St. Hilaire",487601
"1313034","Baker Brook",489848
"1313035","Baker-Brook",492095
"1313036","Lac-Baker",494342
"1313037","Lac Baker",496589
"1313038","Clair",498836
"1313039","Clair",501083
"1313041","Saint-François",503330
"1313042","Saint-François de Madawaska",505577
"1314001","Durham",507824
"1314003","Colborne",510071
"1314004","Charlo",512318
"1314005","Balmoral",514565
"1314006","Balmoral",516812
"1314008","Dalhousie",519059
"1314010","Eel River 3",521306
"1314011","Eel River Crossing",523553
"1314012","Addington",525800
"1314013","Atholville",528047
"1314014","Campbellton",530294
"1314015","Tide Head",532541
"1314016","Eldon",534788
"1314017","Dalhousie",537035
"1314020","Kedgwick",539282
"1314021","Saint-Quentin",541529
"1314022","Saint-Quentin",543776
"1314025","Belledune",546023
"1314026","Indian Ranch",548270
"1315002","Tracadie",550517
"1315006","Allardville",552764
"1315008","Bathurst",555011
"1315010","Pabineau 11",557258
"1315011","Bathurst",559505
"1315012","Beresford",561752
"1315013","Pointe-Verte",563999
"1315014","Petit-Rocher",566246
"1315015","Beresford",568493
"1315016","New Bandon",570740
"1315017","Saint-Léolin",572987
"1315019","Paquetville",575234
"1315020","Paquetville",577481
"1315021","Saint-Isidore",579728
"1315022","Saint-Isidore",581975
"1315024","Inkerman",584222
"1315026","Caraquet",586469
"1315027","Bas-Caraquet",588716
"1315028","Caraquet",590963
"1315029","Shippagan",593210
"1315030","Le Goulet",595457
"1315031","Shippagan",597704
"1315032","Lamèque",599951
"1315033","Sainte-Marie-Saint-Raphaël",602198
"1315036","Bertrand",604445
"1315037","Nigadoo",606692
"1315038","Grande-Anse",608939
"1315040","Maisonnette",611186
